 id_departamento;id_localidad;numero;cue;anexo;funcion;region;domicilio;cp;ambito;web;email_inst;nombre;tel
13;79;739;2600221;0;Activo;5;Avda. Regimiento de Infantería Mecánica Nº25 32, Centro ;(U9020);Urbano;No posee;escuela739@gmail.com;DRA. BEATRIZ JOSEFA TORRES;4892172/4892196
3;41;740;2600030;0;Activo;3;Ruta Nacional Nº 259;(U9203);Rural Disperso;http://ESCUELA-SECUNDARIA-740.WEBNODE.COM/;colegioagro740@hotmail.com;ESCUELA AGROTÉCNICA Nº 740 EMETA;478310
1;17;741;2600388;0;Activo;2;Moreno 142, Villa del Parque ;(U9120);Urbano;https://alejandraaguilar10.wixsite.com/escuela741;direccion741@gmail.com;CABO BOMBERO VOLUNTARIO JUAN MANUEL PASSERINNI;4453500
14;81;742;2600377;0;Activo;6;Pedro Granzon , Las Orquideas ;(U9000);Urbano;No posee;colegioprovincial742@hotmail.com;CIUDAD DEL PETRÓLEO;4559386
14;81;743;2600065;0;Activo;6;Avda. Callao 851, Pueyrredón ;(U9000);Urbano;No posee;colegiop743@gmail.com;PARQUE EÓLICO ANTONIO MORÁN;4483056/4481488
11;66;744;2600410;0;Activo;4;Berwin 1785, 8 de Diciembre ;(U9100);Urbano;No posee;escuela744@gmail.com;ERNESTO SÁBATO;4426853/ 4423450
14;81;745;2600064;0;Activo;6;Isla de los Estados 233, José Fuchs ;(U9000);Urbano;facebook: ESCUELA PROVINCIAL 745 JOSE FUCHS (http://www.facebook.com/groups/626361074597490/requests/);colegiopcial745@gmail.com secretariaesc745@gmail.com;JOSÉ FUCHS;4443621
14;81;746;2600051;0;Activo;6;Clara Mizrahí / Ángel Solari , Centro ;(U9000);Urbano;No posee;escueladearte746@gmail.com;COLEGIO Nº 746;4444387
11;66;747;2600121;0;Activo;4;25 de Mayo 390, Centro ;(U9100);Urbano;No posee;secretaria@colegionacionaldetrelew.edu.ar/ escuela747@colegionacionaldetrelew.edu.ar;COLEGIO NACIONAL DE TRELEW;4427602
11;66;748;2600048;0;Activo;4;Pecoraro 441, Centro ;(U9100);Urbano;www.ept748.edu.ar;equipoesetp748@gmail.com;TTE. CNEL. DE MARINA LUIS PIEDRABUENA;4427491
14;81;749;2600397;0;Activo;6;GRECIA Y CROACIA , CÍVICO ;(U9000);Urbano;No posee;cpt749@yahoo.com.ar;GRAL. ING. ALONSO BALDRICH;4462663
1;17;750;2600071;1;Activo;2;Avda. Gales 89;(U9120);Urbano;No posee;colegio750@gmail.com;LEANDRO N. ALEM- ADULTO;4451908
1;17;750;2600071;0;Activo;2;AVDA. GALES 89;(U9120);Urbano;No posee;colegio750@gmail.com;LEANDRO N. ALEM;4451908
11;66;751;2600042;0;Activo;4;Ramón y Cajal 350, Democracia Argentina ;(U9100);Urbano;No posee;colegio751@yahoo.com.ar;DR. LUIS F. LELOIR;4427671
11;63;752;2600308;0;Activo;4;Mitre 764, Centro ;(U9103);Urbano;No posee;colegio752@yahoo.com.ar;RAQUEL CHATTAH DE BEC;4484112
11;63;753;2600100;0;Activo;4;Mitre 764, Centro ;(U9103);Urbano;No posee;escuelajovenesyadultos753@gmail.com;ESCUELA N° 753;154609756
14;81;754;2600242;0;Activo;6;Velez Sarsfield 1277, Centro ;(U9000);Urbano;www.colegio754.com;colegio_754@hotmail.com;ESCUELA N° 754;4471034
14;81;755;2600275;0;Activo;6;Constitución , Ciudadela ;(U9000);Urbano;No posee;escuela755@desdeintar.net;MARÍA EVA DUARTE;4548560/4548870
13;79;756;2600222;0;Activo;5;Avda. Regimiento de Infantería Mecánica Nº 25 32, Centro ;(U9020);Urbano;No posee;enmedio756@gmail.com;ESCUELA N° 756;4892174
14;81;757;2600136;0;Activo;6;Petrolero San Lorenzo , General Mosconi ;(U9005);Urbano;No posee;colegiohi757@yahoo.com.ar;PTE. HIPÓLITO YRIGOYEN;4550307
3;27;758;2600355;0;Activo;3;O'Higgins 1522, Lennard Englund ;(U9200);Urbano;No posee;sin informacion;COLEGIO N° 758;451919
11;66;759;2600158;0;Activo;4;Gobernador Roque González 451, La Laguna ;(U9100);Urbano;No posee;escueladearte759@gmail.com;"ESCUELA DE ARTE N° 759 ""FLORENCIO MOLINA CAMPOS""";4427584
14;81;760;2600049;0;Activo;6;9 de Julio 670, Centro ;(U9000);Urbano;http://ept760.esc.edu.ar/;ept760@gmail.com;GUARDACOSTAS RÍO IGUAZÚ;4463903
5;52;761;2600249;0;Activo;4;VIRGILIO ZAMPINI 47;(U9105);Urbano;No posee;colegio761@hotmail.com;ESCUELA N° 761;4998400
11;66;762;2600160;0;Activo;4;Colombia 152, Centro ;(U9100);Urbano;No posee;direccioncolegio762@hotmail.com;DR. RENÉ GERÓNIMO FAVALORO;4423366
11;66;763;2600466;0;Activo;4;MICHAEL JONES 1232, SAN JOSE ;(U9100);Urbano;No posee;sin informacion;COLEGIO Nº 763;4427491
14;81;764;2600365;0;Activo;6;Avda. Lisandro de la Torre , Juan XXIII ;(U9000);Urbano;No posee;epja764@hotmail.com;ROBERTO NESTOR ESTEVEZ;4482135
15;12;765;2600467;0;Activo;1;Remigio Nogues;(U9211);Urbano;No posee;colegio765@gmail.com;ROCA DEL TIEMPO;4499309
14;81;766;2600429;1;Activo;6;Perito Moreno , Centro ;(U9000);Urbano;No posee;colegio766@hotmail.com;PERITO FRANCISCO MORENO;4460264
14;81;766;2600429;0;Activo;6;Perito Moreno , Centro ;(U9000);Urbano;No posee;colegio766@hotmail.com;PERITO FRANCISCO MORENO;4466138
3;27;767;2600425;0;Activo;3;25 de Mayo 959, Don Bosco ;(U9200);Urbano;No posee;sin informacion;DR. JULIAN RIPA;451232
1;17;768;2600468;0;Activo;2;Gallina , Centro ;(U9120);Urbano;Escuela 768 Ernestro Che Guevara (Facebook);escuelaprovincial768@gmail.com;ERNESTO CHE GUEVARA;4471869
14;81;769;2600469;0;Activo;6;San Francisco de Asís 834, Pueyrredón ;(U9000);Urbano;No posee;esc769@gmail.com;CIUDAD DEL VIENTO;4461595
14;81;770;2600470;0;Activo;6;Avda. Del Libertador , General Mosconi ;(U9005);Urbano;No posee;colegio_770@yahoo.com.ar;COLEGIO Nº 770;4559359-4551035
11;66;771;2600503;0;Activo;4;Colombia 152, Centro ;(U9100);Urbano;No posee;escuela771tw@gmail.com;ESCUELA Nº 771;4423366
5;42;773;2600564;0;Activo;4;Chacra Nº 339;(U9107);Rural Disperso;No posee;sin informacion;TIR HALEN;4492235
15;9;774;2600563;0;Activo;1;Avda. Los Halcones;(U9211);Rural Aglomerado;No posee;colegio774@gmail.com;COLEGIO Nº 774;499238
1;17;775;2600566;0;Activo;2;Alem 2726, Roque González ;(U9120);Urbano;No posee;colegio775@hotmail.com;COLEGIO Nº 775;4473231
11;60;776;2600567;0;Activo;4;Bustamante y Guerra , PLaya Unión ;(U9103);Urbano;http://colegio776_blogspot.com;colegio776_pu@hotmail.com;EMMANUEL PUEBLAS PIRES Nº 776;4496741/ 4496503
8;59;777;2600572;1;Activo;4;Sarmiento;(U9207);Rural Aglomerado;No posee;colegio_777@yahoo.com.ar;ENRIQUE IGNACIO CALVO;4497253
8;59;777;2600572;0;Activo;4;Sarmiento;(U9207);Rural Aglomerado;No posee;colegio_777@yahoo.com.ar;ENRIQUE IGNACIO CALVO;4497253
11;66;778;2600573;0;Activo;4;Avda. Rawson 351, Centro ;(U9100);Urbano;No posee;sin informacion;COLEGIO Nº 778;4433822
3;24;779;2600581;1;Activo;3;Ruta Provincial N° 17;(U9201);Rural Aglomerado;No posee;colegio779corcovado@gmail.com;COLEGIO N° 779;494058
3;24;779;2600581;0;Activo;3;Ruta Provincial N° 17;(U9201);Rural Aglomerado;No posee;colegio779corcovado@gmail.com;COLEGIO Nº 779;494058
15;30;780;2600582;0;Activo;1;Dr. Benito Fernández;(U9201);Rural Aglomerado;No posee;colegio780@gmail.com;COLEGIO Nº 780;479139
5;48;781;2600590;1;Activo;4;28 de Julio 69;(U9107);Urbano;No posee;colegio781@gmail.com;DON ELADIO ZAMARREÑO;4492257
5;48;781;2600590;0;Activo;4;28 de Julio 69;(U9107);Urbano;No posee;colegio781@gmail.com;DON ELADIO ZAMARREÑO;4492257
2;40;782;2600595;0;Activo;3;Avda. San Martín;(U9201);Rural Aglomerado;No posee;colegio782tecka@yahoo.com.ar;COLEGIO Nº 782;493082
4;39;783;2600596;0;Activo;3;Constantino Salinas;(U9225);Rural Aglomerado;No posee;783riopico@gmail.com;COLEGIO Nº 783;492008
11;66;784;2600597;0;Activo;4;Ramón y Cajal 350, Democracia Argentina ;(U9100);Urbano;escuela784.chubut.gov.ar;escuela.784.trelew@gmail.com;DR. MARIO ABEL AMAYA;4428519
1;17;785;2600617;0;Activo;2;Arturo Jauretche 1441, Comercio I ;(U9120);Urbano;https://escuela785educacionadistancia.blogspot.com/;colegio785@gmail.com;"""TROPEROS PATAGONICOS"" Nº785";4450084
1;17;786;2600618;0;Activo;2;José Menéndez 44;(U9120);Urbano;No posee;colegio786@gmail.com;COLEGIO Nº 786;4451398
11;66;787;2600622;0;Activo;4;25 de Mayo 4681, INTA ;(U9100);Urbano;No posee;sin informacion;COLEGIO PADRE LUCIO SABATTI;154673866/154775188
15;12;788;2600643;0;Activo;1;Ruta Provincial Nº 16;(U9211);Urbano;No posee;colegio788parajeentrerios@gmail.com;COLEGIO Nº 788;4499728
1;17;789;2600644;0;Activo;2;Villarino 900, Juan B. Justo ;(U9120);Urbano;No posee;colegioprovincial789@gmail.com;COLEGIO Nº 789;4472047
1;17;790;2600645;0;Activo;2;Dorrego 380, Luis Piedrabuena ;(U9120);Urbano;No posee;colegio790@gmail.com;21 DE ENERO;4452172
3;27;791;2600646;0;Activo;3;Pintor Antunez , BARRIO BADEN ;(U9200);Urbano;No posee;escuela791@gmail.com;ESCUELA Nº 791;450189
11;66;792;2600647;0;Activo;4;Pellegrini Norte 802, San Martín ;(U9100);Urbano;No posee;colegio792tw@hotmail.com;LIBERTADOR GENERAL SAN MARTÍN;4421040
11;66;793;2600648;0;Activo;4;Viedma 4231, Moreira ;(U9100);Urbano;http://cole793tw.blogspot.com;colegiosecundario793@gmail.com;SOLDADO SIMÓN ANTIECO Nº 793;4446317
5;52;794;2600649;0;Activo;4;Virgilio Zampini 47;(U9105);Urbano;No posee;colegio794gaiman@gmail.com;HORACIO MARRAS;154695477
11;63;795;2600650;0;Activo;4;Luis González , Barrio 490 viviendas- Sector Norte ;(U9103);Urbano;colegio795.com.ar;colegio795@gmail.com;COLEGIO Nº 795;4483692
14;81;796;2600651;0;Activo;6;Vélez Sarsfield 1277, Centro ;(U9000);Urbano;No posee;sin informacion;COLEGIO Nº 796;4463106
14;81;797;2600652;0;Activo;6;Las Violetas , San Martín ;(U9000);Urbano;No posee;colegio797@hotmail.com;COLEGIO Nº 797;4460559
14;81;798;2600653;0;Activo;6;Avda. Canada 2650, Roca ;(U9000);Urbano;No posee;colegio798@live.com;COLEGIO Nº 798;4483113
14;81;799;2600661;0;Activo;6;Constitución , Ciudadela ;(U9000);Urbano;No posee;colegioprovincial799@gmail.com;COLEGIO Nº 799;4549871
11;66;801;2600157;2;Activo;4;MITRE 11;(U9100);Urbano;http:/isfd801.chu.infd.edu.ar;esc801@gmail.com;"I.S.F.D. Nº 801 ""JUANA MANSO""";4423596
11;66;801;2600157;0;Activo;4;25 de Mayo , Centro ;(U9100);Urbano;http:/isfd801.chu.infd.edu.ar;esc801@gmail.com;"I.S.F.D. Nº 801 ""JUANA MANSO""";4429301
14;81;802;2600336;0;Activo;6;Avda. Irigoyen , Centro ;(U9000);Urbano;No posee;sin informacion;"""EDITH LITWIN ISFD N° 802";4463943
1;17;803;2600023;0;Activo;2;25 de Mayo , Sur ;(U9120);Urbano;http://isfd803.chu.infd.edu.ar;isfd803@gmail.com;I.S.F.D. Nº 803;4457769
3;41;804;2600119;2;Activo;3;Av. Cnel. Fontana 30;(U9203);Urbano;No posee;sin informacion;I.S.F.D. Nº 804 - TREVELIN;480198/2804406875
3;27;804;2600119;0;Activo;3;Pintor Antunez;(U9200);Urbano;http://isfd804.chu.infd.edu.ar;escuela804@gmail.com;I.S.F.D. N° 804;453958
1;17;805;2600155;4;Activo;2;SAN MARTÍN 1904, LUIS PRIEDRABUENA ;(U9120);Urbano;http://isfd805.chu.infd.edu.ar;madryn805@yahoo.com.ar;"""MAESTRO CLYDWYN AP AERON JONES""Nº 805- PUERTO MADRYN";4451676
5;42;805;2600155;6;Activo;4;CHACRA 338-RUTA 7;(U9107);Urbano;isfd805.chu.infd.edu.ar;esc28dejulio805@outlook.com;"""MAESTRO CLYDWYN AP AERON JONES"" N° 805 - 28 DE JULIO";4864784
5;52;805;2600155;2;Activo;4;Avda. Eugenio Tello 384, Centro ;(U9105);Urbano;No posee;sin informacion;"""MAESTRO CLYDWYN AP AERON JONES""Nº 805- GAIMAN";4491601
11;66;805;2600155;0;Activo;4;Roque González;(U9100);Urbano;http://isfd805.chu.infd.edu.ar;instituto805tw@yahoo.com.ar;"""MAESTRO CLYDWYN AP AERON JONES""N° 805";4427668
11;63;805;2600155;5;Activo;4;Luis González , 490 viviendas sector norte ;(U9103);Urbano;No posee;sin informacion;"""MAESTRO CLYDWYN AP AERON JONES""Nº 805- RAWSON";4485589
11;66;805;2600155;1;Activo;4;Roque González;(U9100);Urbano;http://isfd805.chu.infd.edu.ar;instituto805tw@yahoo.com.ar;"""MAESTRO CLYDWYN AP AERON JONES""Nº 805- TRELEW";4427668
14;81;806;2600050;0;Activo;6;Clara Mizrahi , Centro Cívico ;(U9000);Urbano;http://isfd806.chu.infd.edu.ar;direccion@isfd806.edu.ar;I.S.F.D. ARTÍSTICA Nº 806;4467604
14;81;807;2600415;0;Activo;6;Perito Moreno , Centro Cívico ;(U9000);Urbano;https://isfd807-chu.infd.edu.ar/sitio/;instituto807comodoro@yahoo.com.ar;"I.S.F.D. N° 807 ""PERITO MORENO""";4478911/4445552
11;66;808;2600058;2;Activo;4;Belgrano 2170, UPCN ;(U9100);Urbano;www.isfd808.edu.ar;info@isfd808.edu.ar;"I.S.F.D. Nº 808 ""PEDRO Y MARÍA CURIE""";4444075
11;66;808;2600058;0;Activo;4;Carlos Pellegrini 390, Centro ;(U9100);Urbano;isfd808-chu.infd.edu.ar;infoisfd808@gmail.com;"I.S.F.D. Nº 808 ""PEDRO Y MARIA CURIE""";4426567
3;27;809;2600025;0;Activo;3;Sarmiento 94;(U9200);Rural;www.isfd809esquel.com.ar;info@isfd809esquel.com.ar;"I.S.F.D. N° 809 ""REPÚBLICA DE COSTA RICA""";451212
4;31;809;2600025;1;Activo;3;Urquiza;(U9220);Rural;www.isfd809esquel.com.ar;info@isfd809esquel.com.ar;"I.S.F.D. Nº 809 ""REPÚBLICA DE COSTA RICA""";496003
14;81;810;2600135;0;Activo;6;Pedrotti , General Mosconi ;(U9005);Urbano;isfd810.chu.infd.edu.ar;isfd810@educ.ar;"I.S.F.D. N° 810 ""PROFESOR FIDEL PÉREZ MORENO""";4550729
11;63;811;2600265;0;Activo;4;Pedro Martínez 25;(U9103);;www.institutosuperior811.wordpress.com;escueladecadetes_811@hotmail.com;Inst. Sup. De formación Policial nº 811 “Comisario Gral. Juan Gustavo Boyd”;4482551
14;81;812;2600578;0;Activo;6;Avda. del Libertador General San Martín , General Mosconi- Km.3 ;(U9005);Rural;www.ceretchubut.edu.ar;direccion.ceretchubut@gmail.com;"I.S.E.T. Nº 812 ""ING. ESTELA MARÍA MIGUEL""";4559000
15;9;813;2600636;2;Activo;1;Avda. Los Halcones;(U9211);Urbano;No posee;sin informacion;I.S.F.D. Nº 813 - EPUYÉN;4499748
15;2;813;2600636;1;Activo;1;Callejón Mosqueta 1007, Zona de Chacra ;(U9217);Urbano;www.isfd813.chu.infd.edu.ar;isfd813@gmail.com;I.S.F.D. Nº 813- CHOLILA;498044/498204
15;12;813;2600636;0;Activo;1;Remigio Nogues;(U9211);Urbano;No posee;sin informacion;I.S.F.D. Nº 813;4499748
15;12;814;2600675;0;Activo;1;Ruta Provincial Nº 16- Km. 3.5;(U8431);Urbano;www.isfda814.com.ar;814direccion@gmail.com/814elhoyo@gmail.com;I.S.F.D. ARTÍSTICA Nº 814;4499611
15;7;814;2600675;1;Activo;1;Los Duraznos;(U9211);Urbano;www.isfda814.com.ar;814direccion@gmail.com/814elhoyo@gmail.com;I.S.F.D. ARTÍSTICA Nº 814;4471571
3;27;815;2600769;0;Activo;3;Alsina 225;(U9200);Rural;No posee;iset815@gmail.com;INSTITUTO SUPERIOR DE ENSEÑANZA TECNOLOGICA Nº 815;456497 / 452931
11;63;816;2600783;0;Activo;4;Vuelta de Obligado 10, SAN PABLO ;(U9103);Urbano;isfd.816.chu.mfa.edu.ar/sitio/;iies816rw@gmail.com;I.S.F.D.N° 816;4484378
3;27;818;2600789;0;Activo;3;Av. Pres. Juan Domingo Perón 1251, Bella Vista ;(U9200);Urbano;https://ies818artistica-chu.infd.edu.ar/sitio/;ies818artistica@gmail.com;I.E.S.A.;450609
12;78;819;2600851;2;Activo;5;SARMIENTO 76;(U9030);Urbano;No posee;sin informacion;"ISNU DE FORMACION DOCENTE N°819 ""ANEXO RIO SENGUER”";20188
12;71;819;2600851;1;Activo;5;SARMIENTO 30;(U9033);Urbano;No posee;sin informacion;"ISNU FORMACION DOCENTE°819 ""ANEXO ALTO RIO SENGUER""";20188
13;79;819;2600851;0;Activo;5;PERITO MORENO 435, SARMIENTO ;9020;Urbano;No posee;sin informacion;I.S.N.U. N°819;5925383
11;63;820;2600866;1;Activo;4;25 DE MAYO;9100;;No posee;sin informacion;INSTITUTO DE ENSEÑANZA TÉNICA N°820 (ANEXO RAWSON);4481688
11;63;1001;2600307;0;Activo;4;Vacchina 76, Centro ;(U9103);Urbano;No posee;imanivsecundario@gmail.com/ima.direcciongeneral@gmail.com;INSTITUTO MARÍA AUXILIADORA;4482626-4483746
11;63;1002;2600304;0;Activo;4;Don Bosco 248, Centro ;(U9103);Urbano;No posee;secretaria_prim.idb@hotmail.com;INSTITUTO DON BOSCO;4482623
11;66;1003;2600056;0;Activo;4;San Martín 260, Centro ;(U9100);Urbano;No posee;imanivsecundario@gmail.com/ima.direcciongeneral@gmail.com;INSTITUTO MARÍA AUXILIADORA;4424469
11;66;1004;2600041;0;Activo;4;Moreno 1004, Padre Juan ;(U9100);Urbano;secretariamuzio@gmail.com;secretariamuzio@gmail.com;INSTITUTO PADRE JUAN MUZIO;4421196
14;81;1005;2600134;0;Activo;6;Don Bosco 350, General Mosconi ;(U9005);Urbano;casasalesianadeanfunes.com;primariacdf@gmail.com;COLEGIO SALESIANO DEÁN FUNES;4550257
14;81;1006;2600043;0;Activo;6;ALEM 1112, PIETROBELLI ;(U9000);Urbano;http//salesianosdelsur.com.ar/;secretariaprimaria1006savio@gmail.com;COLEGIO SALESIANO SANTO DOMINGO SAVIO;4462886
3;27;1007;2600062;0;Activo;3;Chacabuco 859, Jorge Newbery ;(U9200);Urbano;No posee;cegiosalesianoesquel@gmail.com;COLEGIO SAN LUIS GONZAGA;452535
14;81;1008;2600368;0;Activo;6;Escalada 1567, La Loma ;(U9000);Urbano;www.acricana.com;direccion@acricana.com;COLEGIO BILINGÜE ABRAHAM LINCOLN SCHOOL;4466311
14;81;1009;2600386;0;Activo;6;Sarmiento 849, Centro ;(U9000);Urbano;No posee;imanivsecundario@gmail.com/ima.direcciongeneral@gmail.com;INSTITUTO MARÍA AUXILIADORA;4473577
14;81;1010;2600128;0;Activo;6;San Martín 3500, San Martín ;(U9000);Urbano;No posee;juanitocorti@hotmail.com;JUAN XXIII;4462097
14;81;1011;2600004;0;Activo;6;Rivadavia 2520, Ceferino Namumcurá ;(U9000);Urbano;No posee;ceferinonamucura1011@hotmail.com;CEFERINO NAMUNCURÁ;4462037
11;66;1012;2600416;0;Activo;4;25 de Mayo 1240, Democracia Argentina ;(U9100);Urbano;www.aasur.org.ar;primaria.trelew@educacionadventista.org.ar;ESCUELA ADVENTISTA DR. NICOLÁS AVELLANEDA;4422636
11;66;1013;2600144;0;Activo;4;Ruta provincial Nº 7;(U9100);Urbano;No posee;escuelanuevatw@yahoo.com.ar;ESCUELA NUEVA;4443264
14;81;1015;2600317;0;Activo;6;Cayelli 570, Roca ;(U9000);Urbano;No posee;primaria.comodoro@educacionadventista.org.ar;ESCUELA ADVENTISTA FRANCISCO RAMOS MEJÍA;4481355
14;81;1017;2600366;0;Activo;6;Avda. Estados Unidos 75, José Fuchs ;(U9000);Urbano;www.institutoaustral.com.ar;fundacion@institutoaustral.com.ar;INSTITUTO AUSTRAL DE ENSEÑANZA;4461684
14;81;1018;2600241;0;Activo;6;Ameghino 1492, Centro ;(U9000);Urbano;www.martinrivadavia.com.ar;ceciliacrisci@martinrivadavia.com.ar;INSTITUTO MARTÍN RIVADAVIA;4461159
14;81;1019;2600369;0;Activo;6;Alvear 446, Centro ;(U9000);Urbano;No posee;direccion.secundaria@escuelamarianomoreno.com.ar;ESCUELA INTEGRAL MARIANO MORENO;4470241
1;17;1020;2600383;0;Activo;2;Colón 352, 28 ;(U9120);Urbano;www.escueladelacosta.org.ar;direccionsecundaria@escueladelacosta.edu.ar;ESCUELA DE LA COSTA;4451334
14;81;1023;2600036;0;Activo;6;El Clarín 726, Roca ;(U9000);Urbano;No posee;colegio-cervantescr@hotmail.com.ar;COLEGIO CERVANTES;4473709
14;81;1024;2600129;0;Activo;6;Plácido Glatigni 1202, Máximo Abásolo ;(U9000);Urbano;No posee;escuela.sanjuanbosco@gmail.com;SAN JUAN BOSCO;4461176
3;41;1025;2600113;0;Activo;3;Sarmiento 27;(U9203);Urbano;www.escuelapuertadelsol.org;puertadelsoltrevelin@gmail.com;ESCUELA BILINGÜE PUERTA DEL SOL;480769
1;17;1026;2600269;0;Activo;2;Doctor Ávila 351, Colonos y Galeses ;(U9120);Urbano;http://www.amse.edu.ar/;escuelamutualista@gmail.com;ESCUELA MUTUALISTA A.M.S.E.;4473120
11;66;1028;2600591;0;Activo;4;Belgrano 973, Los Olmos ;(U9100);Urbano;www.escueladelsol.edu.ar;info@escueladelsol.edu.ar;ESCUELA DEL SOL;4436342
14;83;1029;2600593;0;Activo;6;Lago de los Cisnes 241;(U9001);Urbano;www.everardodecasatilly.edu.ar;fundaciondakota@gmail.com/fundaciondakota@everardodecasatilly.edu.ar;COMPLEJO EDUCATIVO EVERARDO DE CASA TILLY E.G.B. 1 Y 2;4452944
3;27;1030;2600600;0;Activo;3;25 de Mayo 283, John Kennedy ;(U9200);Urbano;No posee;sin informacion;FUNDACIÓN EDUCATIVA ESQUEL;456053
11;66;1031;2600660;0;Activo;4;Moreno 253, Centro ;(U9100);Urbano;No posee;escuelahendre@gmail.com;ESCUELA HENDRE YSGOL YR HENDRE;4436436
11;66;1031;2600660;1;Activo;4;Rivadavia 320;(U9100);Urbano;No posee;escuelahendre@gmail.com;ESCUELA HENDRE YSGOL YR HENDRE N° 1031;4436436
14;81;1032;2600694;0;Activo;6;VIAMONTE 86;(U9000);Urbano;No posee;primaria@emb.edu.ar;ESCUELA MANUEL BELGRANO;4066860
15;12;1033;2600739;0;Activo;1;Callejón rural , Paraje Entre Ríos ;(U9211);Rural;escuelacrisoldemicael.blogspot.com;escuelacrisoldemicael@gmail.com;ESCUELA WALDORF CRISOL DE MICAEL;154832781
14;81;1034;2600742;0;Activo;6;Avda. 10 de Noviembre , San Cayetano ;(U9000);;No posee;escuelarobertoalonso@hotmail.com;PASTOR ROBERTO EDUARDO ALONSO;4886146
5;52;1035;2600753;0;Activo;4;Libertad 131, Centro ;(U9105);Urbano;No posee;ysgolfeithringaiman@yahoo.com.ar;YSGOL GYMRAEG GAIMAN;4491337
1;17;1037;2600825;0;Activo;2;LOS ALAMOS 3575, QUINTAS DEL MIRADOR ;(U9120);Urbano;www.tierradeinfancia.com;secretaria@tierradeinfancia.org;ESCUELA LIBRE TIERRA DE INFANCIA;4882028
3;41;1038;2600826;0;Activo;3;RIO CORINTO 96;(U9203);Urbano;No posee;sin informacion;YSGOL Y CWM;2945616732
13;79;1039;2600833;0;Activo;5;PERITO MORENO 18;(U9020);Urbano;No posee;colegiointegraldelsur2019@gmail.com;COLEGIO INTEGRAL DEL SUR N°1039;727946
14;83;1040;2600841;0;Activo;6;NEMESIO FIGUEROA 142;9001;Urbano;No posee;sin informacion;CENTRO EDUCATIVO DE INNOVACIÓN Y TECNOLOGÍA;5388238
1;17;1041;2600856;0;Activo;2;MARCELO TORCUATO DE ARVEAR 202;9120;Urbano;No posee;sin informacion;COLEGIO INTEGRAL PATAGONIA ARGENTINA(C.I.P.A.) N° 1041;53853
1;17;1042;2600858;0;Activo;2;SAN MARTIN 85;9120;Urbano;No posee;sin informacion;ESCUELA SUR N°1042;194781
5;52;1043;2600872;0;Activo;4;MARIANO MORENO 25;9105;;No posee;sin informacion;"ESCUELA ""UNA SEMILLA DE ESPERANZA N°1043";350838
1;17;1044;2600874;0;Activo;2;;;;No posee;sin informacion;ESCUELA NUEVA AUSTRAL;
1;17;1045;2600875;0;Activo;2;;;;No posee;sin informacion;SEMILLAS DE MI TIERRA;
14;81;1403;2600343;0;Activo;6;Pje. la Patria 175, Presidente Ortiz km 5 ;(U9000);Urbano;No posee;escueladenivelinicial2406@gmail.com;ABRACADABRA;155200200
14;81;1404;2600239;0;Activo;6;Urquiza 924, Centro ;(U9000);Urbano;www.jchiquilandia.com;sandrabottino@hotmail.com;CHIQUILANDIA;4468489
14;81;1405;2600040;0;Activo;6;Avda. Kennedy 3251, Juan XXIII ;(U9000);Urbano;No posee;dailankifkicr@gmail.com;DAILAN KIFKI;4482400
14;81;1406;2600033;0;Activo;6;Teniente Levalle 578, Roca ;(U9000);Urbano;No posee;eniprincipito@gmail.com;EL PRINCIPITO;4462291
14;81;1408;2600471;0;Activo;6;Ameghino 1492, Centro ;(U9000);Urbano;www.martinrivadavia.com.ar;ceciliacrisci@martinrivadavia.com.ar;INSTITUTO MARTÍN RIVADAVIA;4461159
14;81;1409;2600032;0;Activo;6;Francisco Bher 375, Pueyrredón ;(U9000);Urbano;No posee;eni1409@hotmail.com;LOS ENANITOS;4482084
14;81;1411;2600473;0;Activo;6;Avda. Tehuelches 610, General Mosconi- Km. 3 ;(U9005);Urbano;No posee;sin informacion;GRANJA MISIA PEPA;4559274
14;81;1412;2600318;0;Activo;6;Maipú 1666, Centro ;(U9000);Urbano;No posee;infomonigote@gmail.com;MONIGOTE;4461168
14;81;1413;2600240;0;Activo;6;Francia 954, Centro ;(U9000);Urbano;No posee;jardinnaricitas@yahoo.com.ar;NARICITAS;4471944
11;66;1421;2600149;0;Activo;4;Cabot 171, Los Olmos ;(U9100);Urbano;www.jardindelsol.edu.ar;direccion@jardindelsol.edu.ar;JARDÍN DEL SOL;4436473
11;66;1421;2600149;1;Activo;4;Mitre 1052, Los Olmos ;(U9103);Urbano;www.jardindelsol.edu.ar;direccion@jardindelsol.edu.ar;JARDÍN DEL SOL;4433551
11;66;1424;2600083;0;Activo;4;28 de Julio 856, Centro ;(U9100);Urbano;No posee;jardin1424tw@gmail.com;JARDÍN MATERNAL Y DE INFANTES A.T.E.CH.;4420110
11;63;1427;2600105;0;Activo;4;San Martín 57;(U9103);Urbano;No posee;jardindisney1427@hotmail.com;JARDÍN MATERNAL Y DE INFANTES DISNEY;4484157
1;17;1430;2600349;0;Activo;2;Dorrego 275, Sur ;(U9120);Urbano;No posee;eljardindefrutillitas1430@hotmail.com;EL JARDÍN DE FRUTILLITAS;4452547
11;63;1448;2600539;0;Activo;4;Ernesto Echave 494, Policial 60 viviendas ;(U9103);Urbano;No posee;eni1448depolicia@hotmail.com;Oficial Subinspector Licenciada Paola Mariela Davies;4482828
